User_ID,Signup_Date,City,Account_Type,KYC_Status,Trade_ID,Trade_Date,Segment,Buy_Sell,Quantity,Price,Brokerage_Fee,Trade_Value,Revenue,Cost,Profit,Leverage_Used,Margin_Call_Flag,Holding_Time_Hours
U103856,2024-04-05,Bengaluru,Premium,Pending,T703856,2024-06-20,Equity,Sell,152.69,1899.73,26.25,290069.77,26.25,14.19,12.06,2.97,No,33
U103857,2024-02-05,Chennai,Basic,Verified,T703857,2024-06-28,Crypto,Buy,295.16,2786.21,14.65,822377.74,14.65,7.12,7.53,3.17,No,5
U103858,2024-04-26,Delhi,Basic,Pending,T703858,2024-06-23,Equity,Buy,365.03,2842.06,48.43,1037437.16,48.43,21.05,27.38,3.87,No,109
U103859,2024-05-29,Mumbai,Premium,Verified,T703859,2024-10-07,Crypto,Buy,401.56,1612.49,14.86,647511.48,14.86,8.36,6.5,3.79,No,109
U103860,2024-04-17,Delhi,Premium,Pending,T703860,2024-08-20,Equity,Sell,371.54,961.95,42.71,357402.9,42.71,19.36,23.35,2.87,No,69
U103861,2024-04-04,Chennai,Basic,Pending,T703861,2024-06-11,F&O,Sell,74.44,3888.46,20.38,289456.96,20.38,8.07,12.31,7.28,No,59
U103862,2024-02-23,Kolkata,Premium,Verified,T703862,2024-06-09,Equity,Sell,270.61,1476.08,15.48,399442.01,15.48,5.53,9.95,2.02,No,80
U103863,2024-05-01,Pune,Premium,Pending,T703863,2024-10-03,Crypto,Buy,99.02,4229.88,31.75,418842.72,31.75,11.18,20.57,7.49,No,36
U103864,2024-04-06,Bengaluru,Premium,Verified,T703864,2024-10-15,F&O,Buy,476.11,3430.45,7.02,1633271.55,7.02,3.22,3.8,2.77,No,96
U103865,2024-05-05,Kolkata,Basic,Pending,T703865,2024-09-05,Crypto,Sell,88.08,1586.14,39.63,139707.21,39.63,17.97,21.66,5.95,Yes,108
U103866,2024-02-04,Chennai,Premium,Verified,T703866,2024-08-28,Equity,Sell,286.21,1613.75,46.96,461871.39,46.96,18.42,28.54,6.96,Yes,6
U103867,2024-03-29,Chennai,Premium,Verified,T703867,2024-07-05,Equity,Buy,436.67,4114.63,17.8,1796735.48,17.8,10.34,7.46,7.98,Yes,53
U103868,2024-02-19,Pune,Basic,Verified,T703868,2024-06-23,F&O,Buy,53.12,3258.5,31.67,173091.52,31.67,10.75,20.92,2.24,No,107
U103869,2024-02-01,Pune,Basic,Verified,T703869,2024-09-11,F&O,Buy,185.63,2452.91,49.16,455333.68,49.16,18.21,30.95,7.55,Yes,67
U103870,2024-03-12,Bengaluru,Basic,Verified,T703870,2024-08-16,Equity,Buy,246.73,1480.98,43.47,365402.2,43.47,19.88,23.59,1.27,No,48
U103871,2024-03-11,Pune,Premium,Verified,T703871,2024-06-05,Equity,Buy,7.19,3133.7,14.23,22531.3,14.23,8.44,5.79,2.53,No,62
U103872,2024-03-07,Pune,Basic,Pending,T703872,2024-09-25,F&O,Buy,325.38,3391.96,43.61,1103675.94,43.61,13.27,30.34,7.65,No,70
U103873,2024-03-24,Bengaluru,Premium,Verified,T703873,2024-05-31,F&O,Sell,79.94,2360.17,9.11,188671.99,9.11,4.4,4.71,7.28,Yes,70
U103874,2024-04-14,Pune,Basic,Verified,T703874,2024-06-18,Equity,Buy,35.55,4020.49,31.14,142928.42,31.14,12.45,18.69,4.38,No,96
U103875,2024-03-06,Pune,Premium,Pending,T703875,2024-08-10,F&O,Buy,405.62,4232.0,6.62,1716583.84,6.62,3.04,3.58,5.02,No,106
U103876,2024-05-30,Mumbai,Basic,Verified,T703876,2024-09-27,Crypto,Sell,369.1,1420.48,15.12,524299.17,15.12,5.12,10.0,6.36,Yes,101
U103877,2024-03-16,Bengaluru,Basic,Verified,T703877,2024-06-08,Equity,Buy,171.88,1541.14,17.41,264891.14,17.41,8.93,8.48,7.3,Yes,86
U103878,2024-03-06,Mumbai,Basic,Verified,T703878,2024-10-23,Equity,Sell,130.25,2399.71,47.26,312562.23,47.26,25.69,21.57,5.14,No,63
U103879,2024-02-15,Hyderabad,Basic,Pending,T703879,2024-08-18,Crypto,Sell,462.41,3996.5,41.51,1848021.57,41.51,20.38,21.13,2.17,No,52
U103880,2024-04-28,Kolkata,Basic,Pending,T703880,2024-08-20,F&O,Sell,420.27,242.26,11.0,101814.61,11.0,4.1,6.9,7.84,Yes,106
U103881,2024-05-01,Hyderabad,Basic,Pending,T703881,2024-10-23,Crypto,Sell,112.39,2031.76,13.58,228349.51,13.58,6.86,6.72,5.92,No,37
U103882,2024-04-23,Chennai,Premium,Pending,T703882,2024-09-10,Crypto,Sell,166.17,2949.51,33.2,490120.08,33.2,19.67,13.53,2.8,No,113
U103883,2024-03-24,Delhi,Premium,Verified,T703883,2024-09-11,F&O,Sell,416.32,3716.17,13.01,1547115.89,13.01,6.84,6.17,6.7,No,82
U103884,2024-02-03,Mumbai,Basic,Pending,T703884,2024-07-05,Equity,Buy,62.1,1797.78,15.28,111642.14,15.28,6.96,8.32,5.46,No,120
U103885,2024-02-05,Chennai,Premium,Pending,T703885,2024-09-11,Crypto,Sell,189.21,2417.84,10.57,457479.51,10.57,3.96,6.61,2.45,No,20
U103886,2024-03-24,Chennai,Basic,Pending,T703886,2024-08-23,Equity,Buy,49.91,170.02,17.98,8485.7,17.98,9.81,8.17,6.1,No,8
U103887,2024-04-07,Kolkata,Premium,Verified,T703887,2024-10-25,Crypto,Buy,448.26,4001.09,8.87,1793528.6,8.87,4.63,4.24,4.72,No,42
U103888,2024-05-21,Chennai,Premium,Pending,T703888,2024-07-15,F&O,Sell,5.78,300.08,43.83,1734.46,43.83,14.27,29.56,5.26,No,83
U103889,2024-04-10,Mumbai,Premium,Pending,T703889,2024-08-21,F&O,Buy,203.82,4906.57,45.08,1000057.1,45.08,16.57,28.51,1.73,No,41
U103890,2024-05-16,Chennai,Premium,Pending,T703890,2024-09-03,F&O,Buy,333.58,1872.94,9.84,624775.33,9.84,2.98,6.86,4.19,No,35
U103891,2024-03-11,Mumbai,Premium,Pending,T703891,2024-08-15,Crypto,Buy,423.14,2577.43,10.7,1090613.73,10.7,6.38,4.32,4.27,No,108
U103892,2024-04-19,Delhi,Basic,Verified,T703892,2024-09-09,F&O,Buy,236.55,1258.53,14.51,297705.27,14.51,6.65,7.86,6.88,No,47
U103893,2024-02-16,Chennai,Basic,Pending,T703893,2024-09-10,F&O,Buy,248.87,1060.57,48.6,263944.06,48.6,20.4,28.2,2.02,No,68
U103894,2024-04-13,Pune,Premium,Pending,T703894,2024-06-26,Equity,Sell,88.51,2004.84,24.71,177448.39,24.71,14.38,10.33,1.54,No,78
U103895,2024-03-08,Pune,Basic,Pending,T703895,2024-08-29,F&O,Buy,44.29,2162.61,34.7,95782.0,34.7,18.18,16.52,1.11,No,81
U103896,2024-02-26,Chennai,Premium,Verified,T703896,2024-06-05,Equity,Buy,214.97,3192.63,38.02,686319.67,38.02,14.38,23.64,4.02,No,44
U103897,2024-01-07,Chennai,Basic,Pending,T703897,2024-06-03,Crypto,Sell,125.13,2651.27,37.06,331753.42,37.06,13.55,23.51,5.22,No,23
U103898,2024-03-10,Kolkata,Basic,Pending,T703898,2024-10-14,Crypto,Sell,466.9,1828.36,22.13,853661.28,22.13,10.23,11.9,5.25,No,14
U103899,2024-04-29,Kolkata,Premium,Verified,T703899,2024-06-08,Crypto,Sell,359.6,3129.83,32.83,1125486.87,32.83,14.46,18.37,3.92,No,62
U103900,2024-03-16,Bengaluru,Basic,Pending,T703900,2024-10-24,F&O,Buy,299.45,2500.17,17.16,748675.91,17.16,6.48,10.68,5.41,No,4
U103901,2024-03-08,Bengaluru,Basic,Verified,T703901,2024-07-20,Equity,Buy,117.02,3137.0,27.41,367091.74,27.41,10.82,16.59,7.58,Yes,71
U103902,2024-03-20,Bengaluru,Basic,Pending,T703902,2024-08-26,F&O,Sell,13.79,1398.04,39.5,19278.97,39.5,18.39,21.11,6.42,Yes,61
U103903,2024-01-27,Kolkata,Basic,Verified,T703903,2024-06-28,Crypto,Buy,427.5,1462.95,32.93,625411.12,32.93,15.53,17.4,2.2,No,79
U103904,2024-05-16,Chennai,Premium,Pending,T703904,2024-09-29,Equity,Sell,310.15,1287.05,32.62,399178.56,32.62,10.9,21.72,5.17,No,84
U103905,2024-05-03,Mumbai,Premium,Verified,T703905,2024-10-04,F&O,Sell,194.95,4446.64,34.83,866872.47,34.83,13.77,21.06,2.52,No,38
U103906,2024-05-12,Chennai,Premium,Pending,T703906,2024-10-20,F&O,Sell,435.62,556.36,37.8,242361.54,37.8,18.12,19.68,2.98,No,69
U103907,2024-03-23,Hyderabad,Premium,Verified,T703907,2024-07-14,F&O,Sell,93.44,4504.74,25.97,420922.91,25.97,11.09,14.88,1.24,No,110
U103908,2024-04-05,Delhi,Premium,Pending,T703908,2024-07-04,F&O,Sell,242.94,3688.13,18.16,895994.3,18.16,10.24,7.92,3.29,No,54
U103909,2024-01-12,Pune,Basic,Verified,T703909,2024-07-05,F&O,Sell,177.95,1037.08,28.66,184548.39,28.66,11.58,17.08,1.59,No,2
U103910,2024-03-18,Delhi,Premium,Pending,T703910,2024-08-31,F&O,Sell,439.44,900.97,9.7,395922.26,9.7,3.8,5.9,4.11,No,40
U103911,2024-01-07,Hyderabad,Premium,Verified,T703911,2024-08-04,Crypto,Sell,496.28,2655.34,41.04,1317792.14,41.04,18.65,22.39,6.29,Yes,7
U103912,2024-05-03,Hyderabad,Basic,Verified,T703912,2024-06-15,F&O,Sell,215.31,2409.82,19.1,518858.34,19.1,9.78,9.32,5.28,No,87
U103913,2024-05-04,Hyderabad,Basic,Verified,T703913,2024-06-20,Equity,Buy,283.5,1500.56,47.34,425408.76,47.34,15.36,31.98,3.65,No,9
U103914,2024-04-06,Bengaluru,Basic,Pending,T703914,2024-07-10,F&O,Sell,356.79,4910.2,26.88,1751910.26,26.88,13.47,13.41,2.19,No,34
U103915,2024-02-16,Bengaluru,Premium,Verified,T703915,2024-08-14,Equity,Buy,149.14,1975.98,26.66,294697.66,26.66,9.9,16.76,7.49,Yes,9
U103916,2024-03-18,Bengaluru,Basic,Verified,T703916,2024-08-22,Equity,Sell,123.36,2624.47,44.34,323754.62,44.34,26.51,17.83,3.18,No,11
U103917,2024-02-05,Pune,Basic,Pending,T703917,2024-06-08,F&O,Sell,197.18,2058.06,47.44,405808.27,47.44,16.29,31.15,5.71,No,22
U103918,2024-01-03,Kolkata,Premium,Verified,T703918,2024-06-29,Crypto,Buy,262.3,4829.44,39.34,1266762.11,39.34,17.51,21.83,3.92,No,50
U103919,2024-02-20,Pune,Basic,Pending,T703919,2024-10-27,F&O,Buy,101.82,512.27,32.06,52159.33,32.06,12.42,19.64,1.57,No,103
U103920,2024-04-03,Mumbai,Basic,Pending,T703920,2024-06-25,Equity,Sell,393.68,4347.55,27.31,1711543.48,27.31,8.25,19.06,5.15,No,50
U103921,2024-03-31,Delhi,Basic,Pending,T703921,2024-10-04,Equity,Sell,108.96,3915.76,7.5,426661.21,7.5,2.29,5.21,4.77,No,118
U103922,2024-05-21,Mumbai,Basic,Pending,T703922,2024-07-13,Equity,Sell,5.17,2237.15,32.02,11566.07,32.02,14.41,17.61,6.87,Yes,56
U103923,2024-03-08,Kolkata,Premium,Pending,T703923,2024-09-30,Equity,Sell,144.06,2080.47,9.67,299712.51,9.67,2.97,6.7,6.51,Yes,49
U103924,2024-04-06,Bengaluru,Basic,Verified,T703924,2024-08-31,F&O,Buy,454.44,1964.71,30.58,892842.81,30.58,17.3,13.28,4.93,No,31
U103925,2024-02-03,Bengaluru,Basic,Pending,T703925,2024-10-13,F&O,Buy,298.02,4351.56,22.49,1296851.91,22.49,7.25,15.24,6.69,Yes,95
U103926,2024-01-14,Mumbai,Basic,Verified,T703926,2024-10-06,Equity,Sell,133.46,3253.28,18.08,434182.75,18.08,9.04,9.04,5.95,No,7
U103927,2024-01-19,Chennai,Premium,Verified,T703927,2024-09-07,Crypto,Sell,225.23,3757.5,23.33,846301.72,23.33,13.86,9.47,4.93,No,50
U103928,2024-01-07,Kolkata,Basic,Pending,T703928,2024-09-13,F&O,Buy,386.68,4924.95,31.18,1904379.67,31.18,10.95,20.23,1.92,No,65
U103929,2024-04-25,Hyderabad,Basic,Verified,T703929,2024-06-28,Equity,Sell,178.37,597.58,21.44,106590.34,21.44,10.17,11.27,7.93,Yes,61
U103930,2024-04-20,Hyderabad,Premium,Verified,T703930,2024-08-02,F&O,Buy,473.61,1316.73,43.26,623616.5,43.26,24.15,19.11,5.56,Yes,85
U103931,2024-02-28,Mumbai,Premium,Pending,T703931,2024-08-27,Crypto,Buy,316.59,4039.14,31.58,1278751.33,31.58,18.61,12.97,3.19,No,75
U103932,2024-02-17,Pune,Premium,Pending,T703932,2024-08-21,Crypto,Sell,422.92,4130.76,45.7,1746981.02,45.7,18.14,27.56,2.52,No,52
U103933,2024-02-05,Delhi,Basic,Pending,T703933,2024-08-21,Equity,Sell,230.82,3918.5,36.04,904468.17,36.04,15.15,20.89,2.05,No,68
U103934,2024-01-21,Hyderabad,Premium,Pending,T703934,2024-09-13,Crypto,Buy,139.66,2850.02,6.62,398033.79,6.62,2.55,4.07,4.59,No,23
U103935,2024-01-10,Hyderabad,Premium,Pending,T703935,2024-10-08,F&O,Buy,183.6,2587.1,47.47,474991.56,47.47,28.0,19.47,7.62,No,45
U103936,2024-05-08,Bengaluru,Premium,Pending,T703936,2024-10-15,Crypto,Sell,394.86,3586.81,40.99,1416287.8,40.99,14.99,26.0,2.81,No,89
U103937,2024-02-12,Bengaluru,Basic,Verified,T703937,2024-09-23,Equity,Sell,32.38,2545.09,12.94,82410.01,12.94,4.87,8.07,4.4,No,65
U103938,2024-05-10,Chennai,Basic,Verified,T703938,2024-06-09,F&O,Buy,379.1,1418.35,31.21,537696.48,31.21,16.04,15.17,2.49,No,56
U103939,2024-04-11,Hyderabad,Premium,Verified,T703939,2024-06-14,F&O,Buy,135.91,4781.41,32.72,649841.43,32.72,19.19,13.53,7.62,No,58
U103940,2024-02-05,Chennai,Premium,Pending,T703940,2024-08-07,Crypto,Buy,438.79,4295.98,34.68,1885033.06,34.68,14.87,19.81,3.42,No,95
U103941,2024-04-04,Bengaluru,Basic,Verified,T703941,2024-06-04,Equity,Sell,272.4,697.98,7.99,190129.75,7.99,3.12,4.87,6.49,No,103
U103942,2024-03-26,Delhi,Basic,Verified,T703942,2024-09-29,F&O,Buy,310.89,1379.96,21.39,429015.76,21.39,10.03,11.36,7.95,No,20
U103943,2024-02-09,Bengaluru,Premium,Pending,T703943,2024-06-15,Equity,Buy,55.23,3159.59,31.75,174504.16,31.75,11.67,20.08,1.68,No,110
U103944,2024-01-24,Kolkata,Basic,Verified,T703944,2024-09-20,Crypto,Sell,444.58,4424.34,6.87,1966973.08,6.87,3.98,2.89,6.9,Yes,18
U103945,2024-05-02,Kolkata,Basic,Pending,T703945,2024-09-04,F&O,Sell,60.7,1557.37,40.69,94532.36,40.69,13.89,26.8,5.69,Yes,77
U103946,2024-04-03,Mumbai,Premium,Pending,T703946,2024-09-30,Crypto,Buy,440.51,3146.6,42.25,1386108.77,42.25,21.81,20.44,4.33,No,68
U103947,2024-05-15,Pune,Basic,Verified,T703947,2024-07-23,Crypto,Sell,312.98,4834.44,39.16,1513083.03,39.16,17.75,21.41,7.17,Yes,86
U103948,2024-03-10,Kolkata,Basic,Verified,T703948,2024-07-05,Crypto,Sell,481.56,3441.47,38.02,1657274.29,38.02,19.29,18.73,3.6,No,4
U103949,2024-02-21,Delhi,Premium,Pending,T703949,2024-10-20,Equity,Buy,114.91,2860.65,11.11,328717.29,11.11,5.34,5.77,4.44,No,23
U103950,2024-01-23,Hyderabad,Basic,Pending,T703950,2024-09-08,F&O,Sell,241.5,1886.53,7.76,455596.99,7.76,2.47,5.29,8.0,Yes,59
U103951,2024-05-18,Delhi,Premium,Verified,T703951,2024-07-30,F&O,Buy,383.82,1587.3,6.6,609237.49,6.6,2.99,3.61,2.94,No,119
U103952,2024-01-07,Delhi,Premium,Pending,T703952,2024-07-02,Crypto,Sell,435.97,2849.06,11.46,1242104.69,11.46,4.54,6.92,6.68,Yes,13
U103953,2024-04-16,Hyderabad,Basic,Verified,T703953,2024-05-31,Crypto,Buy,163.43,3667.91,36.21,599446.53,36.21,15.59,20.62,5.35,No,118
U103954,2024-05-13,Delhi,Premium,Verified,T703954,2024-07-15,Equity,Sell,299.67,1912.66,46.0,573166.82,46.0,26.49,19.51,1.54,No,51
U103955,2024-03-07,Mumbai,Premium,Pending,T703955,2024-08-07,Equity,Sell,54.09,2403.26,44.91,129992.33,44.91,20.87,24.04,2.09,No,40
U103956,2024-02-03,Delhi,Basic,Verified,T703956,2024-09-22,Crypto,Buy,277.41,4479.78,49.67,1242735.77,49.67,21.95,27.72,5.29,No,108
U103957,2024-01-17,Chennai,Basic,Pending,T703957,2024-10-18,F&O,Sell,193.36,245.51,44.88,47471.81,44.88,25.43,19.45,3.78,No,11
U103958,2024-02-15,Bengaluru,Basic,Verified,T703958,2024-06-27,Equity,Buy,140.02,4346.04,21.73,608532.52,21.73,6.8,14.93,5.26,No,54
U103959,2024-01-02,Bengaluru,Basic,Pending,T703959,2024-07-18,F&O,Sell,395.83,2542.82,21.37,1006524.44,21.37,12.0,9.37,1.36,No,12
U103960,2024-01-22,Bengaluru,Premium,Verified,T703960,2024-08-11,F&O,Sell,114.76,1191.8,28.86,136770.97,28.86,9.13,19.73,5.75,No,100
U103961,2024-03-06,Kolkata,Premium,Verified,T703961,2024-08-18,F&O,Buy,338.51,1493.81,30.87,505669.62,30.87,16.54,14.33,4.14,No,16
U103962,2024-03-13,Bengaluru,Basic,Pending,T703962,2024-06-19,Equity,Buy,47.64,1789.74,33.0,85263.21,33.0,11.95,21.05,5.5,No,21
U103963,2024-01-08,Bengaluru,Basic,Pending,T703963,2024-10-27,Crypto,Buy,168.89,4897.9,38.32,827206.33,38.32,19.69,18.63,4.68,No,5
U103964,2024-04-11,Pune,Basic,Verified,T703964,2024-10-26,Equity,Sell,463.83,3677.51,12.27,1705739.46,12.27,4.07,8.2,5.77,Yes,71
U103965,2024-05-02,Hyderabad,Premium,Pending,T703965,2024-07-13,F&O,Sell,407.75,758.29,25.29,309192.75,25.29,11.49,13.8,7.77,No,73
U103966,2024-03-11,Delhi,Basic,Verified,T703966,2024-07-11,Equity,Buy,92.77,2585.84,44.35,239888.38,44.35,26.11,18.24,2.87,No,31
U103967,2024-02-15,Chennai,Basic,Pending,T703967,2024-08-03,F&O,Sell,397.46,4949.06,49.0,1967053.39,49.0,18.36,30.64,2.27,No,65
U103968,2024-03-07,Chennai,Basic,Pending,T703968,2024-06-18,Equity,Sell,100.76,1450.23,32.24,146125.17,32.24,18.43,13.81,7.78,No,45
U103969,2024-01-01,Bengaluru,Premium,Verified,T703969,2024-08-07,Equity,Sell,209.79,2244.46,7.62,470865.26,7.62,3.23,4.39,7.61,Yes,42
U103970,2024-03-19,Delhi,Premium,Pending,T703970,2024-10-14,Crypto,Buy,414.58,4709.37,23.9,1952410.61,23.9,9.44,14.46,5.47,No,45
U103971,2024-04-08,Hyderabad,Premium,Verified,T703971,2024-08-14,Equity,Buy,348.19,1419.31,44.31,494189.55,44.31,15.02,29.29,6.02,Yes,81
U103972,2024-05-04,Pune,Premium,Verified,T703972,2024-09-04,Crypto,Buy,229.37,2312.07,33.25,530319.5,33.25,16.44,16.81,3.96,No,50
U103973,2024-03-06,Delhi,Premium,Pending,T703973,2024-07-30,Crypto,Buy,231.18,4390.31,10.28,1014951.87,10.28,4.39,5.89,5.31,No,112
U103974,2024-01-26,Pune,Basic,Verified,T703974,2024-07-15,Crypto,Buy,336.26,884.17,27.83,297311.0,27.83,13.23,14.6,6.29,Yes,51
U103975,2024-04-28,Kolkata,Premium,Pending,T703975,2024-08-17,Crypto,Sell,154.14,825.32,10.25,127214.82,10.25,4.25,6.0,3.62,No,57
U103976,2024-02-23,Chennai,Basic,Pending,T703976,2024-07-31,Crypto,Sell,69.94,2467.57,43.59,172581.85,43.59,17.59,26.0,1.56,No,80
U103977,2024-05-21,Bengaluru,Basic,Verified,T703977,2024-09-23,Crypto,Buy,340.53,4729.77,40.93,1610628.58,40.93,24.47,16.46,2.39,No,96
U103978,2024-04-01,Bengaluru,Premium,Verified,T703978,2024-07-22,F&O,Sell,162.63,2003.96,49.36,325904.01,49.36,23.51,25.85,3.69,No,94
U103979,2024-03-24,Pune,Premium,Verified,T703979,2024-08-03,F&O,Sell,384.28,4036.03,43.0,1550965.61,43.0,15.08,27.92,3.94,No,113
U103980,2024-01-12,Mumbai,Premium,Pending,T703980,2024-07-09,F&O,Buy,101.08,4971.6,6.26,502529.33,6.26,2.39,3.87,3.73,No,100
U103981,2024-05-07,Delhi,Premium,Verified,T703981,2024-06-26,Crypto,Sell,96.24,264.91,36.63,25494.94,36.63,15.77,20.86,6.54,No,14
U103982,2024-01-08,Hyderabad,Premium,Verified,T703982,2024-09-26,Equity,Sell,467.71,939.72,16.82,439516.44,16.82,6.27,10.55,3.98,No,14
U103983,2024-01-18,Mumbai,Basic,Pending,T703983,2024-10-27,Crypto,Buy,200.77,3636.2,34.91,730039.87,34.91,14.52,20.39,7.45,Yes,61
U103984,2024-03-29,Bengaluru,Basic,Pending,T703984,2024-07-12,Equity,Sell,164.35,2814.84,45.32,462618.95,45.32,22.38,22.94,2.08,No,45
U103985,2024-05-26,Delhi,Premium,Pending,T703985,2024-08-31,Crypto,Buy,449.82,2304.71,19.89,1036704.65,19.89,6.87,13.02,4.62,No,103
U103986,2024-04-08,Bengaluru,Premium,Verified,T703986,2024-06-17,Crypto,Buy,282.53,1804.6,22.39,509853.64,22.39,8.21,14.18,7.92,No,118
U103987,2024-05-18,Pune,Premium,Pending,T703987,2024-09-30,Equity,Buy,333.63,369.12,46.32,123149.51,46.32,21.29,25.03,2.23,No,26
U103988,2024-03-18,Mumbai,Basic,Pending,T703988,2024-07-11,F&O,Buy,455.2,1299.74,49.75,591641.65,49.75,18.3,31.45,3.15,No,85
U103989,2024-03-08,Delhi,Basic,Pending,T703989,2024-06-14,Crypto,Sell,404.46,751.94,9.7,304129.65,9.7,5.21,4.49,1.53,No,47
U103990,2024-01-27,Kolkata,Premium,Verified,T703990,2024-09-18,Equity,Sell,165.98,1514.74,45.86,251416.55,45.86,27.14,18.72,2.83,No,57
U103991,2024-04-19,Kolkata,Premium,Verified,T703991,2024-07-27,Crypto,Buy,78.65,1701.32,16.14,133808.82,16.14,8.86,7.28,5.72,No,51
U103992,2024-01-24,Bengaluru,Basic,Verified,T703992,2024-10-08,Equity,Sell,460.68,4891.25,28.04,2253301.05,28.04,12.25,15.79,7.07,Yes,55
U103993,2024-03-21,Mumbai,Basic,Pending,T703993,2024-07-21,F&O,Buy,475.03,2396.93,5.85,1138613.66,5.85,3.28,2.57,3.73,No,106
U103994,2024-02-25,Chennai,Premium,Verified,T703994,2024-06-21,Crypto,Sell,135.85,420.63,25.06,57142.59,25.06,11.28,13.78,1.94,No,57
U103995,2024-04-12,Chennai,Basic,Verified,T703995,2024-10-01,F&O,Buy,4.11,4841.41,7.76,19898.2,7.76,3.18,4.58,7.95,Yes,101
U103996,2024-04-21,Mumbai,Basic,Verified,T703996,2024-08-24,Crypto,Sell,187.28,4613.53,22.29,864021.9,22.29,12.37,9.92,7.68,Yes,22
U103997,2024-05-18,Kolkata,Premium,Verified,T703997,2024-10-04,F&O,Sell,498.69,4144.73,6.61,2066935.4,6.61,2.25,4.36,4.8,No,73
U103998,2024-01-27,Delhi,Premium,Verified,T703998,2024-07-14,Crypto,Sell,68.3,2503.56,18.78,170993.15,18.78,7.16,11.62,3.28,No,15
U103999,2024-05-06,Chennai,Basic,Pending,T703999,2024-08-20,Equity,Sell,86.67,3479.83,5.81,301596.87,5.81,2.98,2.83,5.23,No,68
U104000,2024-02-08,Bengaluru,Basic,Verified,T704000,2024-09-09,Equity,Buy,90.79,4804.96,45.98,436242.32,45.98,21.05,24.93,4.65,No,75
U104001,2024-02-08,Delhi,Premium,Pending,T704001,2024-09-07,Equity,Sell,186.73,1689.5,28.94,315480.33,28.94,12.29,16.65,1.39,No,96
U104002,2024-01-19,Bengaluru,Premium,Verified,T704002,2024-06-02,Crypto,Sell,225.97,4149.66,41.2,937698.67,41.2,16.63,24.57,7.11,Yes,36
U104003,2024-03-15,Chennai,Basic,Pending,T704003,2024-08-04,Crypto,Sell,350.22,682.17,34.16,238909.58,34.16,16.22,17.94,2.36,No,92
U104004,2024-04-08,Kolkata,Premium,Verified,T704004,2024-09-28,F&O,Sell,378.51,361.78,27.59,136937.35,27.59,13.38,14.21,7.49,No,44
U104005,2024-04-02,Mumbai,Premium,Pending,T704005,2024-07-29,Crypto,Buy,436.23,1295.4,31.96,565092.34,31.96,16.3,15.66,3.18,No,114
U104006,2024-05-28,Pune,Premium,Pending,T704006,2024-07-22,Crypto,Buy,376.6,2335.19,35.56,879432.55,35.56,13.09,22.47,1.37,No,74
U104007,2024-01-14,Kolkata,Premium,Verified,T704007,2024-08-02,Equity,Buy,136.76,4441.63,42.99,607437.32,42.99,18.68,24.31,7.81,Yes,16
U104008,2024-02-06,Hyderabad,Basic,Pending,T704008,2024-06-14,Equity,Buy,11.33,4006.89,45.27,45398.06,45.27,24.68,20.59,5.26,No,50
U104009,2024-02-02,Hyderabad,Basic,Verified,T704009,2024-09-04,Equity,Sell,264.53,3404.56,35.22,900608.26,35.22,16.76,18.46,4.17,No,86
U104010,2024-01-13,Chennai,Premium,Verified,T704010,2024-06-19,Equity,Sell,374.77,4676.1,45.23,1752462.0,45.23,26.2,19.03,7.46,Yes,86
U104011,2024-03-11,Hyderabad,Basic,Pending,T704011,2024-07-23,F&O,Buy,433.64,1060.71,37.18,459966.28,37.18,17.29,19.89,3.97,No,67
U104012,2024-04-20,Pune,Basic,Pending,T704012,2024-09-11,Crypto,Sell,294.32,4935.53,42.54,1452625.19,42.54,13.83,28.71,4.12,No,16
U104013,2024-05-15,Hyderabad,Premium,Verified,T704013,2024-09-30,Crypto,Sell,458.15,4076.52,24.84,1867657.64,24.84,14.81,10.03,1.02,No,18
U104014,2024-05-24,Hyderabad,Basic,Verified,T704014,2024-10-04,Equity,Sell,249.04,525.13,13.24,130778.38,13.24,7.53,5.71,1.25,No,86
U104015,2024-05-09,Mumbai,Premium,Verified,T704015,2024-10-05,Equity,Sell,417.41,924.63,32.54,385949.81,32.54,14.31,18.23,5.75,No,39
U104016,2024-02-23,Kolkata,Basic,Verified,T704016,2024-10-21,Equity,Buy,412.76,3772.82,5.88,1557269.18,5.88,2.23,3.65,6.46,Yes,114
U104017,2024-03-17,Pune,Basic,Pending,T704017,2024-09-29,Equity,Buy,123.98,885.59,38.53,109795.45,38.53,22.22,16.31,6.91,No,120
U104018,2024-04-09,Mumbai,Premium,Verified,T704018,2024-10-01,F&O,Sell,108.68,1813.61,47.34,197103.13,47.34,19.81,27.53,4.48,No,67
U104019,2024-03-11,Kolkata,Basic,Verified,T704019,2024-08-21,Equity,Sell,287.71,178.48,22.56,51350.48,22.56,12.02,10.54,2.09,No,13
U104020,2024-04-06,Bengaluru,Premium,Pending,T704020,2024-07-26,Crypto,Buy,68.24,3043.85,7.01,207712.32,7.01,3.84,3.17,3.02,No,8
U104021,2024-01-07,Chennai,Basic,Verified,T704021,2024-06-05,Equity,Buy,99.7,2515.63,17.11,250808.31,17.11,7.97,9.14,3.55,No,13
U104022,2024-05-24,Pune,Basic,Verified,T704022,2024-09-17,Crypto,Buy,396.36,452.51,45.14,179356.86,45.14,18.82,26.32,5.35,No,16
U104023,2024-01-10,Mumbai,Basic,Verified,T704023,2024-06-07,F&O,Sell,4.29,431.0,49.56,1848.99,49.56,21.53,28.03,1.97,No,2
